Contract_ID,Client_ID,Equipment_ID,Origination_Date,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-00202,CUST-00202,EQ-005,13-01-2025,3832000,766400,3065600,48,7.52,63.6,STRUCTURED_LEASE,Performing
EQF-2025-00203,CUST-00203,EQ-009,13-01-2025,4486000,448600,4037400,48,7.29,46.8,STRUCTURED_LEASE,Performing
EQF-2025-00204,CUST-00204,EQ-002,13-01-2025,1524000,228600,1295400,60,10.45,48.6,STRUCTURED_LEASE,Performing
EQF-2025-00205,CUST-00205,EQ-004,13-01-2025,2689000,268900,2420100,48,9.03,69.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00206,CUST-00206,EQ-006,13-01-2025,7584000,1137600,6446400,60,9.97,85.4,REJECT,Performing
EQF-2025-00207,CUST-00207,EQ-006,13-01-2025,5379000,1344750,4034250,60,8.41,49.8,STRUCTURED_LEASE,Performing
EQF-2025-00208,CUST-00208,EQ-013,13-01-2025,3513000,702600,2810400,36,9.69,60,STRUCTURED_LEASE,Performing
EQF-2025-00209,CUST-00209,EQ-009,14-01-2025,7989000,798900,7190100,48,7.85,72.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00210,CUST-00210,EQ-005,14-01-2025,6156000,923400,5232600,48,9.87,75.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00211,CUST-00211,EQ-010,14-01-2025,8372000,2093000,6279000,36,10.59,49.3,STRUCTURED_LEASE,Performing
EQF-2025-00212,CUST-00212,EQ-003,14-01-2025,4190000,838000,3352000,36,10.68,75,REQUIRE_COLLATERAL,Performing
EQF-2025-00213,CUST-00213,EQ-013,14-01-2025,1642000,328400,1313600,24,7.54,63.2,STRUCTURED_LEASE,Performing
EQF-2025-00214,CUST-00214,EQ-009,14-01-2025,4021000,804200,3216800,48,10.2,64.6,STRUCTURED_LEASE,Performing
EQF-2025-00215,CUST-00215,EQ-003,14-01-2025,4879000,1219750,3659250,36,8.62,41.8,STRUCTURED_LEASE,Performing
EQF-2025-00216,CUST-00216,EQ-009,14-01-2025,7961000,1990250,5970750,60,11.79,94.5,REJECT,Performing
EQF-2025-00217,CUST-00217,EQ-011,14-01-2025,13725000,3431250,10293750,48,10.93,76.5,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00218,CUST-00218,EQ-003,14-01-2025,2918000,583600,2334400,48,9.54,78.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00219,CUST-00219,EQ-010,14-01-2025,9786000,978600,8807400,36,12.77,41.1,STRUCTURED_LEASE,Performing
EQF-2025-00220,CUST-00220,EQ-014,14-01-2025,1384000,207600,1176400,36,8.41,59.7,STRUCTURED_LEASE,Performing
EQF-2025-00221,CUST-00221,EQ-014,14-01-2025,1764000,441000,1323000,36,9.41,76.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00222,CUST-00222,EQ-008,14-01-2025,6019000,601900,5417100,36,10.31,61,STRUCTURED_LEASE,Performing
EQF-2025-00223,CUST-00223,EQ-009,14-01-2025,4884000,732600,4151400,48,12.55,62.6,STRUCTURED_LEASE,Performing
EQF-2025-00224,CUST-00224,EQ-011,14-01-2025,6899000,1379800,5519200,48,11.7,47.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00225,CUST-00225,EQ-011,15-01-2025,7921000,792100,7128900,24,10.7,80.9,REJECT,Performing
EQF-2025-00226,CUST-00226,EQ-006,15-01-2025,2639000,527800,2111200,48,8.18,86.6,REJECT,60_Days_Past_Due
EQF-2025-00227,CUST-00227,EQ-015,15-01-2025,3343000,501450,2841550,24,8.18,61.4,STRUCTURED_LEASE,Performing
EQF-2025-00228,CUST-00228,EQ-012,15-01-2025,12732000,3183000,9549000,36,10.54,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00229,CUST-00229,EQ-002,15-01-2025,4239000,847800,3391200,48,7.62,63.5,STRUCTURED_LEASE,Performing
EQF-2025-00230,CUST-00230,EQ-004,15-01-2025,3416000,341600,3074400,24,9.98,62.7,STRUCTURED_LEASE,Performing
EQF-2025-00231,CUST-00231,EQ-003,15-01-2025,3053000,763250,2289750,48,10.71,39.5,AUTO_APPROVE,Performing
EQF-2025-00232,CUST-00232,EQ-008,15-01-2025,8430000,843000,7587000,48,7.28,73,REQUIRE_COLLATERAL,Performing
EQF-2025-00233,CUST-00233,EQ-008,15-01-2025,7004000,1050600,5953400,48,10.47,74,REQUIRE_COLLATERAL,Performing
EQF-2025-00234,CUST-00234,EQ-008,15-01-2025,5829000,874350,4954650,36,10.84,55.8,STRUCTURED_LEASE,Performing
EQF-2025-00235,CUST-00235,EQ-005,15-01-2025,5853000,1463250,4389750,36,8.96,90.1,REJECT,Default
EQF-2025-00236,CUST-00236,EQ-014,15-01-2025,4881000,488100,4392900,36,9.27,36.1,AUTO_APPROVE,Performing
EQF-2025-00237,CUST-00237,EQ-012,15-01-2025,5044000,504400,4539600,60,7,71.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00238,CUST-00238,EQ-006,15-01-2025,4230000,423000,3807000,24,9.34,80.9,REJECT,60_Days_Past_Due
EQF-2025-00239,CUST-00239,EQ-008,15-01-2025,5956000,595600,5360400,36,7.21,41.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00240,CUST-00240,EQ-009,15-01-2025,5539000,830850,4708150,60,8.47,59.8,STRUCTURED_LEASE,Performing
EQF-2025-00241,CUST-00241,EQ-007,16-01-2025,1591000,159100,1431900,48,8.9,77.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00242,CUST-00242,EQ-007,16-01-2025,1719000,257850,1461150,48,7.77,54.3,STRUCTURED_LEASE,Performing
EQF-2025-00243,CUST-00243,EQ-002,16-01-2025,2284000,228400,2055600,60,7.63,54.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00244,CUST-00244,EQ-011,16-01-2025,14515000,1451500,13063500,36,7.7,82.6,REJECT,60_Days_Past_Due
EQF-2025-00245,CUST-00245,EQ-006,16-01-2025,6639000,1327800,5311200,36,11.33,81.8,REJECT,Performing
EQF-2025-00246,CUST-00246,EQ-007,16-01-2025,4241000,848200,3392800,24,9.39,47.9,STRUCTURED_LEASE,Performing
EQF-2025-00247,CUST-00247,EQ-011,16-01-2025,12987000,1298700,11688300,36,11.4,93.6,REJECT,Performing
EQF-2025-00248,CUST-00248,EQ-007,16-01-2025,1463000,219450,1243550,48,8.89,47.5,STRUCTURED_LEASE,Performing
EQF-2025-00249,CUST-00249,EQ-002,16-01-2025,5269000,526900,4742100,36,8.92,89,REJECT,Performing
EQF-2025-00250,CUST-00250,EQ-002,16-01-2025,3893000,778600,3114400,48,8.86,60.1,STRUCTURED_LEASE,Performing
EQF-2025-00251,CUST-00251,EQ-011,16-01-2025,7689000,768900,6920100,24,7,46.9,STRUCTURED_LEASE,Performing
EQF-2025-00252,CUST-00252,EQ-001,16-01-2025,12974000,2594800,10379200,36,10.26,50.5,STRUCTURED_LEASE,Performing
EQF-2025-00253,CUST-00253,EQ-002,16-01-2025,4973000,497300,4475700,48,9.34,95.3,REJECT,60_Days_Past_Due
EQF-2025-00254,CUST-00254,EQ-012,16-01-2025,13303000,3325750,9977250,36,9.58,51.2,STRUCTURED_LEASE,Performing
EQF-2025-00255,CUST-00255,EQ-006,16-01-2025,2309000,230900,2078100,48,7,65.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00256,CUST-00256,EQ-008,16-01-2025,10740000,1611000,9129000,60,9.46,66.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00257,CUST-00257,EQ-002,17-01-2025,5790000,1158000,4632000,48,8.84,73.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00258,CUST-00258,EQ-014,17-01-2025,2558000,639500,1918500,36,9.69,38.6,AUTO_APPROVE,Performing
EQF-2025-00259,CUST-00259,EQ-004,17-01-2025,3060000,612000,2448000,60,9.39,70.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00260,CUST-00260,EQ-006,17-01-2025,2669000,533800,2135200,24,8.77,54.2,STRUCTURED_LEASE,Performing
EQF-2025-00261,CUST-00261,EQ-004,17-01-2025,10939000,1640850,9298150,48,10.34,50.8,STRUCTURED_LEASE,Performing
EQF-2025-00262,CUST-00262,EQ-007,17-01-2025,3728000,372800,3355200,24,11.04,48.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00263,CUST-00263,EQ-006,17-01-2025,3996000,599400,3396600,36,8.89,73.5,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00264,CUST-00264,EQ-010,17-01-2025,4950000,495000,4455000,60,7.33,67.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00265,CUST-00265,EQ-007,17-01-2025,2136000,534000,1602000,36,7.43,52.7,STRUCTURED_LEASE,Performing
EQF-2025-00266,CUST-00266,EQ-013,17-01-2025,3724000,558600,3165400,48,10.13,86.9,REJECT,Performing
EQF-2025-00267,CUST-00267,EQ-013,17-01-2025,2794000,419100,2374900,36,11.44,53.7,STRUCTURED_LEASE,Performing
EQF-2025-00268,CUST-00268,EQ-003,17-01-2025,4869000,973800,3895200,48,7,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-00269,CUST-00269,EQ-011,17-01-2025,11522000,1728300,9793700,60,7.97,36.3,AUTO_APPROVE,Performing
EQF-2025-00270,CUST-00270,EQ-012,17-01-2025,12712000,1271200,11440800,36,9,41,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00271,CUST-00271,EQ-013,17-01-2025,2312000,346800,1965200,48,7,61.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00272,CUST-00272,EQ-013,17-01-2025,1501000,225150,1275850,48,9.36,55.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00273,CUST-00273,EQ-007,18-01-2025,3337000,834250,2502750,60,10.04,99,REJECT,Performing
EQF-2025-00274,CUST-00274,EQ-002,18-01-2025,2436000,243600,2192400,36,10.22,53.3,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-00275,CUST-00275,EQ-004,18-01-2025,4218000,843600,3374400,48,8.9,70,REQUIRE_COLLATERAL,Performing
EQF-2025-00276,CUST-00276,EQ-010,18-01-2025,10597000,1059700,9537300,36,8.97,69.6,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00277,CUST-00277,EQ-013,18-01-2025,2887000,721750,2165250,36,7.97,53.3,STRUCTURED_LEASE,Performing
EQF-2025-00278,CUST-00278,EQ-004,18-01-2025,3985000,398500,3586500,24,7,23.1,AUTO_APPROVE,Performing
EQF-2025-00279,CUST-00279,EQ-003,18-01-2025,1955000,195500,1759500,48,9.22,49.3,STRUCTURED_LEASE,Performing
EQF-2025-00280,CUST-00280,EQ-013,18-01-2025,2267000,340050,1926950,60,10.11,49.2,STRUCTURED_LEASE,Performing
EQF-2025-00281,CUST-00281,EQ-015,18-01-2025,5996000,899400,5096600,36,9.52,75.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00282,CUST-00282,EQ-011,18-01-2025,6948000,694800,6253200,48,11.16,43,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00283,CUST-00283,EQ-011,18-01-2025,7617000,761700,6855300,48,10.02,74.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00284,CUST-00284,EQ-005,18-01-2025,6115000,1223000,4892000,36,10.49,53.8,STRUCTURED_LEASE,Performing
EQF-2025-00285,CUST-00285,EQ-010,18-01-2025,4999000,1249750,3749250,60,9.75,55.3,STRUCTURED_LEASE,Performing
EQF-2025-00286,CUST-00286,EQ-006,18-01-2025,3011000,451650,2559350,36,12.29,74.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00287,CUST-00287,EQ-008,18-01-2025,3848000,577200,3270800,24,8.77,50.9,STRUCTURED_LEASE,Performing
EQF-2025-00288,CUST-00288,EQ-004,18-01-2025,5158000,773700,4384300,24,10.52,91.8,REJECT,Performing
EQF-2025-00289,CUST-00289,EQ-001,19-01-2025,5165000,774750,4390250,60,9.87,70.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00290,CUST-00290,EQ-010,19-01-2025,2658000,265800,2392200,60,10.61,75.2,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00291,CUST-00291,EQ-005,19-01-2025,7132000,713200,6418800,36,10,25.3,AUTO_APPROVE,Performing
EQF-2025-00292,CUST-00292,EQ-009,19-01-2025,2465000,493000,1972000,24,9.44,61.2,STRUCTURED_LEASE,Performing
EQF-2025-00293,CUST-00293,EQ-003,19-01-2025,4149000,622350,3526650,36,10.07,73.9,REQUIRE_COLLATERAL,Default
EQF-2025-00294,CUST-00294,EQ-011,19-01-2025,12773000,1915950,10857050,48,10.26,67.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00295,CUST-00295,EQ-006,19-01-2025,5265000,526500,4738500,48,10.45,84.5,REJECT,60_Days_Past_Due
EQF-2025-00296,CUST-00296,EQ-008,19-01-2025,5132000,1026400,4105600,60,11.69,99,REJECT,60_Days_Past_Due
EQF-2025-00297,CUST-00297,EQ-013,19-01-2025,1751000,175100,1575900,48,9.79,66.6,REQUIRE_COLLATERAL,Performing
EQF-2025-00298,CUST-00298,EQ-005,19-01-2025,6658000,998700,5659300,60,7.85,54,STRUCTURED_LEASE,Performing
EQF-2025-00299,CUST-00299,EQ-004,19-01-2025,7612000,1141800,6470200,48,9.75,51.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00300,CUST-00300,EQ-009,19-01-2025,6088000,1522000,4566000,36,8.83,32.4,AUTO_APPROVE,Performing
EQF-2025-00301,CUST-00301,EQ-005,19-01-2025,1561000,390250,1170750,48,8.79,40.1,STRUCTURED_LEASE,Performing
EQF-2025-00302,CUST-00302,EQ-004,19-01-2025,10384000,2596000,7788000,36,9.02,49,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-00303,CUST-00303,EQ-010,19-01-2025,3063000,612600,2450400,36,8.15,55.1,STRUCTURED_LEASE,Performing
EQF-2025-00304,CUST-00304,EQ-008,19-01-2025,5618000,561800,5056200,36,7,60.9,STRUCTURED_LEASE,Performing
EQF-2025-00305,CUST-00305,EQ-013,20-01-2025,2730000,409500,2320500,48,11.71,99,REJECT,Default
EQF-2025-00306,CUST-00306,EQ-007,20-01-2025,807000,121050,685950,48,8.77,48.6,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00307,CUST-00307,EQ-008,20-01-2025,6725000,1345000,5380000,48,7,60.7,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-00308,CUST-00308,EQ-011,20-01-2025,12281000,1842150,10438850,24,9.77,62,STRUCTURED_LEASE,Performing
EQF-2025-00309,CUST-00309,EQ-014,20-01-2025,4328000,649200,3678800,48,10.42,84,REJECT,Performing
EQF-2025-00310,CUST-00310,EQ-011,20-01-2025,13673000,1367300,12305700,36,9.23,73.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00311,CUST-00311,EQ-012,20-01-2025,9365000,2341250,7023750,48,7.57,71,REQUIRE_COLLATERAL,Performing
EQF-2025-00312,CUST-00312,EQ-005,20-01-2025,5914000,1478500,4435500,36,7.38,45.1,STRUCTURED_LEASE,Performing
EQF-2025-00313,CUST-00313,EQ-005,20-01-2025,2057000,411400,1645600,48,12.92,98.1,REJECT,Default
EQF-2025-00314,CUST-00314,EQ-015,20-01-2025,3338000,834500,2503500,48,7.38,63.3,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00315,CUST-00315,EQ-003,20-01-2025,1788000,447000,1341000,48,7.06,36.9,AUTO_APPROVE,Performing
EQF-2025-00316,CUST-00316,EQ-014,20-01-2025,2605000,521000,2084000,48,9.04,70.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00317,CUST-00317,EQ-001,20-01-2025,7622000,1524400,6097600,48,10.73,99,REJECT,Performing
EQF-2025-00318,CUST-00318,EQ-009,20-01-2025,4465000,1116250,3348750,24,11.99,71.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00319,CUST-00319,EQ-006,20-01-2025,5501000,550100,4950900,48,9.18,52,STRUCTURED_LEASE,Performing
EQF-2025-00320,CUST-00320,EQ-012,20-01-2025,13932000,2786400,11145600,36,9.16,59.9,STRUCTURED_LEASE,Performing
EQF-2025-00321,CUST-00321,EQ-010,21-01-2025,5853000,877950,4975050,36,7.57,52.9,STRUCTURED_LEASE,Performing
EQF-2025-00322,CUST-00322,EQ-014,21-01-2025,4928000,985600,3942400,36,11.13,39.9,AUTO_APPROVE,Performing
EQF-2025-00323,CUST-00323,EQ-003,21-01-2025,4084000,612600,3471400,60,9.4,65.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00324,CUST-00324,EQ-011,21-01-2025,9626000,1925200,7700800,36,9.44,57.6,STRUCTURED_LEASE,Performing
EQF-2025-00325,CUST-00325,EQ-015,21-01-2025,4149000,829800,3319200,36,10.15,69,REQUIRE_COLLATERAL,Performing
EQF-2025-00326,CUST-00326,EQ-003,21-01-2025,1588000,397000,1191000,60,9.95,61.1,STRUCTURED_LEASE,Performing
EQF-2025-00327,CUST-00327,EQ-004,21-01-2025,9678000,2419500,7258500,48,9.29,40.6,STRUCTURED_LEASE,Performing
EQF-2025-00328,CUST-00328,EQ-010,21-01-2025,7450000,1862500,5587500,24,11.48,71,REQUIRE_COLLATERAL,Performing
EQF-2025-00329,CUST-00329,EQ-012,21-01-2025,14847000,1484700,13362300,60,7.09,64.5,STRUCTURED_LEASE,Performing
EQF-2025-00330,CUST-00330,EQ-009,21-01-2025,5955000,1488750,4466250,36,9.82,99,REJECT,Performing
EQF-2025-00331,CUST-00331,EQ-011,21-01-2025,13175000,3293750,9881250,48,10.11,75.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00332,CUST-00332,EQ-003,21-01-2025,4239000,847800,3391200,48,8.88,44.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00333,CUST-00333,EQ-009,21-01-2025,3918000,783600,3134400,48,10.42,69.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00334,CUST-00334,EQ-006,21-01-2025,3317000,331700,2985300,48,10.49,63,STRUCTURED_LEASE,Performing
EQF-2025-00335,CUST-00335,EQ-005,21-01-2025,4513000,676950,3836050,36,11.16,76.8,REQUIRE_COLLATERAL,Performing
EQF-2025-00336,CUST-00336,EQ-005,21-01-2025,4771000,954200,3816800,36,9.33,58.1,STRUCTURED_LEASE,Performing
EQF-2025-00337,CUST-00337,EQ-002,22-01-2025,2048000,409600,1638400,48,9.17,67.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00338,CUST-00338,EQ-013,22-01-2025,4599000,689850,3909150,36,10.31,57.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00339,CUST-00339,EQ-004,22-01-2025,7112000,711200,6400800,60,9.2,73.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00340,CUST-00340,EQ-009,22-01-2025,8349000,1669800,6679200,36,7.22,25.7,AUTO_APPROVE,Performing
EQF-2025-00341,CUST-00341,EQ-008,22-01-2025,9385000,2346250,7038750,24,10.79,56.7,STRUCTURED_LEASE,Performing
EQF-2025-00342,CUST-00342,EQ-004,22-01-2025,7223000,722300,6500700,48,7,68.6,REQUIRE_COLLATERAL,Performing
EQF-2025-00343,CUST-00343,EQ-006,22-01-2025,8129000,1219350,6909650,36,10.1,71,REQUIRE_COLLATERAL,Performing
EQF-2025-00344,CUST-00344,EQ-012,22-01-2025,9554000,1433100,8120900,24,13.31,99,REJECT,Default
EQF-2025-00345,CUST-00345,EQ-012,22-01-2025,13758000,3439500,10318500,36,10.3,59.1,STRUCTURED_LEASE,Performing
EQF-2025-00346,CUST-00346,EQ-008,22-01-2025,5544000,1386000,4158000,60,8.46,68,REQUIRE_COLLATERAL,Performing
EQF-2025-00347,CUST-00347,EQ-004,22-01-2025,5718000,1429500,4288500,36,8.82,42.2,STRUCTURED_LEASE,Performing
EQF-2025-00348,CUST-00348,EQ-006,22-01-2025,4427000,442700,3984300,36,10.06,76.8,REQUIRE_COLLATERAL,Performing
EQF-2025-00349,CUST-00349,EQ-001,22-01-2025,10013000,1501950,8511050,36,9.47,61.1,STRUCTURED_LEASE,Performing
EQF-2025-00350,CUST-00350,EQ-010,22-01-2025,7205000,1801250,5403750,24,10.63,58.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00351,CUST-00351,EQ-008,22-01-2025,6719000,1679750,5039250,24,11.68,74.1,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00352,CUST-00352,EQ-002,22-01-2025,2391000,358650,2032350,48,11.47,90.7,REJECT,60_Days_Past_Due
EQF-2025-00353,CUST-00353,EQ-013,23-01-2025,4723000,944600,3778400,60,7.77,68.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00354,CUST-00354,EQ-006,23-01-2025,5620000,562000,5058000,36,9.52,60.6,STRUCTURED_LEASE,Performing
EQF-2025-00355,CUST-00355,EQ-005,23-01-2025,4354000,870800,3483200,48,10.24,62.8,STRUCTURED_LEASE,Performing
EQF-2025-00356,CUST-00356,EQ-004,23-01-2025,8035000,2008750,6026250,60,11.78,57.5,STRUCTURED_LEASE,Performing
EQF-2025-00357,CUST-00357,EQ-005,23-01-2025,6876000,687600,6188400,36,10.04,67.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00358,CUST-00358,EQ-008,23-01-2025,10666000,2133200,8532800,36,8.47,56.6,STRUCTURED_LEASE,Performing
EQF-2025-00359,CUST-00359,EQ-002,23-01-2025,3398000,509700,2888300,60,10.15,56.1,STRUCTURED_LEASE,Performing
EQF-2025-00360,CUST-00360,EQ-008,23-01-2025,3453000,863250,2589750,48,12.23,68,REQUIRE_COLLATERAL,Default
EQF-2025-00361,CUST-00361,EQ-001,23-01-2025,8848000,884800,7963200,36,9.12,78.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00362,CUST-00362,EQ-008,23-01-2025,6571000,657100,5913900,36,8.45,73,REQUIRE_COLLATERAL,Performing
EQF-2025-00363,CUST-00363,EQ-004,23-01-2025,10124000,1012400,9111600,24,9.45,78.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00364,CUST-00364,EQ-008,23-01-2025,5856000,585600,5270400,36,8.52,78,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00365,CUST-00365,EQ-007,23-01-2025,5757000,1439250,4317750,48,10.74,34.7,AUTO_APPROVE,Performing
EQF-2025-00366,CUST-00366,EQ-012,23-01-2025,9336000,2334000,7002000,48,8.53,79,REQUIRE_COLLATERAL,Performing
EQF-2025-00367,CUST-00367,EQ-007,23-01-2025,5864000,879600,4984400,48,11.44,76,REQUIRE_COLLATERAL,Performing
EQF-2025-00368,CUST-00368,EQ-002,23-01-2025,843000,126450,716550,36,10.24,57.4,STRUCTURED_LEASE,Performing
EQF-2025-00369,CUST-00369,EQ-006,24-01-2025,7792000,1168800,6623200,36,10.55,66.1,REQUIRE_COLLATERAL,Default
EQF-2025-00370,CUST-00370,EQ-005,24-01-2025,8018000,1603600,6414400,24,10.53,70.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00371,CUST-00371,EQ-005,24-01-2025,8227000,1234050,6992950,48,10.78,63.6,STRUCTURED_LEASE,Performing
EQF-2025-00372,CUST-00372,EQ-009,24-01-2025,1592000,398000,1194000,48,9.04,86,REJECT,Default
EQF-2025-00373,CUST-00373,EQ-009,24-01-2025,2702000,540400,2161600,36,8.03,76.5,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00374,CUST-00374,EQ-003,24-01-2025,3684000,921000,2763000,36,8.79,41.5,STRUCTURED_LEASE,Performing
EQF-2025-00375,CUST-00375,EQ-009,24-01-2025,1678000,335600,1342400,48,10.89,84.1,REJECT,60_Days_Past_Due
EQF-2025-00376,CUST-00376,EQ-011,24-01-2025,4700000,705000,3995000,48,7,41.1,STRUCTURED_LEASE,Performing
EQF-2025-00377,CUST-00377,EQ-013,24-01-2025,2040000,306000,1734000,36,7,46.4,STRUCTURED_LEASE,Performing
EQF-2025-00378,CUST-00378,EQ-009,24-01-2025,5087000,763050,4323950,36,9.84,44.8,STRUCTURED_LEASE,Performing
EQF-2025-00379,CUST-00379,EQ-014,24-01-2025,3274000,654800,2619200,36,10.77,57.6,STRUCTURED_LEASE,Performing
EQF-2025-00380,CUST-00380,EQ-012,24-01-2025,4377000,1094250,3282750,48,10.97,98.3,REJECT,Default
EQF-2025-00381,CUST-00381,EQ-005,24-01-2025,2693000,269300,2423700,48,8.07,86.2,REJECT,60_Days_Past_Due
EQF-2025-00382,CUST-00382,EQ-014,24-01-2025,3099000,774750,2324250,48,7.73,77.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00383,CUST-00383,EQ-008,24-01-2025,7548000,1132200,6415800,60,8.47,76.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00384,CUST-00384,EQ-007,24-01-2025,1572000,314400,1257600,60,8.91,80.9,REJECT,Performing
EQF-2025-00385,CUST-00385,EQ-003,25-01-2025,2716000,543200,2172800,36,9,60.5,STRUCTURED_LEASE,Performing
EQF-2025-00386,CUST-00386,EQ-003,25-01-2025,4637000,695550,3941450,36,9.68,56.3,STRUCTURED_LEASE,Performing
EQF-2025-00387,CUST-00387,EQ-012,25-01-2025,14988000,2997600,11990400,36,11.61,60.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00388,CUST-00388,EQ-005,25-01-2025,8411000,1261650,7149350,24,9.41,53.4,STRUCTURED_LEASE,Performing
EQF-2025-00389,CUST-00389,EQ-013,25-01-2025,4550000,1137500,3412500,48,10.91,71,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00390,CUST-00390,EQ-014,25-01-2025,2700000,540000,2160000,60,10.48,68,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00391,CUST-00391,EQ-002,25-01-2025,4370000,437000,3933000,48,8.43,62,STRUCTURED_LEASE,Performing
EQF-2025-00392,CUST-00392,EQ-001,25-01-2025,8583000,1716600,6866400,36,10.46,68.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00393,CUST-00393,EQ-011,25-01-2025,11134000,1670100,9463900,24,10.36,45.6,STRUCTURED_LEASE,Performing
EQF-2025-00394,CUST-00394,EQ-014,25-01-2025,2376000,237600,2138400,36,9.5,75.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00395,CUST-00395,EQ-001,25-01-2025,10668000,1600200,9067800,48,9.76,73.2,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00396,CUST-00396,EQ-007,25-01-2025,3524000,704800,2819200,36,9.41,80.4,REJECT,60_Days_Past_Due
EQF-2025-00397,CUST-00397,EQ-015,25-01-2025,927000,92700,834300,24,7.86,54.5,STRUCTURED_LEASE,Performing
EQF-2025-00398,CUST-00398,EQ-011,25-01-2025,12698000,1269800,11428200,36,13.05,81.5,REJECT,Performing
EQF-2025-00399,CUST-00399,EQ-014,25-01-2025,1245000,249000,996000,60,11.08,89.3,REJECT,Performing
EQF-2025-00400,CUST-00400,EQ-003,25-01-2025,2314000,231400,2082600,48,10.29,58.2,STRUCTURED_LEASE,Performing
EQF-2025-00401,CUST-00401,EQ-009,26-01-2025,1541000,385250,1155750,60,8.89,78.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00402,CUST-00402,EQ-007,26-01-2025,2756000,275600,2480400,48,9.36,59.9,STRUCTURED_LEASE,Performing
EQF-2025-00403,CUST-00403,EQ-004,26-01-2025,3037000,303700,2733300,48,7.74,49.4,STRUCTURED_LEASE,30_Days_Past_Due
