Client_ID,Client_Industry,Client_Credit_Score
CUST-03374,Logistics & Fleet,792
CUST-03375,Logistics & Fleet,662
CUST-03376,Logistics & Fleet,614
CUST-03377,Logistics & Fleet,761
CUST-03378,Manufacturing,757
CUST-03379,Manufacturing,726
CUST-03380,Logistics & Fleet,754
CUST-03381,Healthcare,559
CUST-03382,Healthcare,679
CUST-03383,Manufacturing,782
CUST-03384,Healthcare,693
CUST-03385,Manufacturing,752
CUST-03386,IT & Enterprise Tech,850
CUST-03387,Manufacturing,776
CUST-03388,Construction,686
CUST-03389,Manufacturing,595
CUST-03390,Logistics & Fleet,756
CUST-03391,Healthcare,578
CUST-03392,IT & Enterprise Tech,658
CUST-03393,IT & Enterprise Tech,661
CUST-03394,Healthcare,702
CUST-03395,IT & Enterprise Tech,727
CUST-03396,IT & Enterprise Tech,653
CUST-03397,Logistics & Fleet,778
CUST-03398,Logistics & Fleet,802
CUST-03399,Manufacturing,694
CUST-03400,Construction,779
CUST-03401,Manufacturing,665
CUST-03402,Manufacturing,642
CUST-03403,IT & Enterprise Tech,780
CUST-03404,Healthcare,727
CUST-03405,Logistics & Fleet,735
CUST-03406,Logistics & Fleet,829
CUST-03407,IT & Enterprise Tech,753
CUST-03408,IT & Enterprise Tech,850
CUST-03409,Manufacturing,716
CUST-03410,Manufacturing,808
CUST-03411,Healthcare,706
CUST-03412,Manufacturing,635
CUST-03413,Manufacturing,764
CUST-03414,Healthcare,707
CUST-03415,Logistics & Fleet,844
CUST-03416,Construction,746
CUST-03417,Healthcare,771
CUST-03418,Logistics & Fleet,608
CUST-03419,Manufacturing,757
CUST-03420,Manufacturing,705
CUST-03421,Logistics & Fleet,659
CUST-03422,Construction,801
CUST-03423,Logistics & Fleet,625
CUST-03424,Manufacturing,733
CUST-03425,Logistics & Fleet,670
CUST-03426,Construction,727
CUST-03427,Construction,691
CUST-03428,Construction,698
CUST-03429,IT & Enterprise Tech,713
CUST-03430,Construction,647
CUST-03431,Construction,776
CUST-03432,IT & Enterprise Tech,753
CUST-03433,Logistics & Fleet,645
CUST-03434,Healthcare,801
CUST-03435,Logistics & Fleet,759
CUST-03436,Healthcare,716
CUST-03437,Manufacturing,617
CUST-03438,Construction,668
CUST-03439,IT & Enterprise Tech,587
CUST-03440,IT & Enterprise Tech,721
CUST-03441,Healthcare,765
CUST-03442,Construction,662
CUST-03443,Manufacturing,710
CUST-03444,IT & Enterprise Tech,774
CUST-03445,IT & Enterprise Tech,669
CUST-03446,Construction,746
CUST-03447,Logistics & Fleet,846
CUST-03448,Logistics & Fleet,757
CUST-03449,Construction,642
CUST-03450,Manufacturing,708
CUST-03451,Construction,757
CUST-03452,Logistics & Fleet,742
CUST-03453,Logistics & Fleet,640
CUST-03454,Healthcare,738
CUST-03455,IT & Enterprise Tech,696
CUST-03456,Manufacturing,680
CUST-03457,Construction,745
CUST-03458,Logistics & Fleet,824
CUST-03459,Logistics & Fleet,661
CUST-03460,Construction,739
CUST-03461,Healthcare,704
CUST-03462,Manufacturing,749
CUST-03463,Construction,716
CUST-03464,Construction,672
CUST-03465,Manufacturing,669
CUST-03466,Logistics & Fleet,739
CUST-03467,Construction,718
CUST-03468,Logistics & Fleet,750
CUST-03469,Logistics & Fleet,606
CUST-03470,Manufacturing,781
CUST-03471,Manufacturing,802
CUST-03472,Logistics & Fleet,719
CUST-03473,Construction,752
CUST-03474,Logistics & Fleet,773
CUST-03475,Logistics & Fleet,698
CUST-03476,Logistics & Fleet,725
CUST-03477,IT & Enterprise Tech,741
CUST-03478,Construction,675
CUST-03479,Construction,718
CUST-03480,Healthcare,578
CUST-03481,Manufacturing,669
CUST-03482,Construction,805
CUST-03483,Healthcare,735
CUST-03484,IT & Enterprise Tech,658
CUST-03485,Construction,629
CUST-03486,Construction,850
CUST-03487,Healthcare,664
CUST-03488,Manufacturing,677
CUST-03489,Manufacturing,748
CUST-03490,Healthcare,655
CUST-03491,Manufacturing,734
CUST-03492,Construction,711
CUST-03493,IT & Enterprise Tech,633
CUST-03494,IT & Enterprise Tech,713
CUST-03495,Logistics & Fleet,731
CUST-03496,Manufacturing,641
CUST-03497,IT & Enterprise Tech,743
CUST-03498,IT & Enterprise Tech,755
CUST-03499,Manufacturing,643
CUST-03500,Logistics & Fleet,741
CUST-03501,Healthcare,724
CUST-03502,Logistics & Fleet,687
CUST-03503,IT & Enterprise Tech,693
CUST-03504,Manufacturing,735
CUST-03505,IT & Enterprise Tech,671
CUST-03506,Construction,747
CUST-03507,IT & Enterprise Tech,657
CUST-03508,Construction,662
CUST-03509,Logistics & Fleet,626
CUST-03510,Manufacturing,598
CUST-03511,Healthcare,719
CUST-03512,Manufacturing,582
CUST-03513,IT & Enterprise Tech,731
CUST-03514,Logistics & Fleet,704
CUST-03515,IT & Enterprise Tech,832
CUST-03516,IT & Enterprise Tech,749
CUST-03517,Manufacturing,743
CUST-03518,Healthcare,666
CUST-03519,Manufacturing,673
CUST-03520,Manufacturing,682
CUST-03521,Manufacturing,707
CUST-03522,Construction,672
CUST-03523,Healthcare,747
CUST-03524,Manufacturing,684
CUST-03525,Manufacturing,782
CUST-03526,Manufacturing,656
CUST-03527,IT & Enterprise Tech,758
CUST-03528,Logistics & Fleet,835
CUST-03529,IT & Enterprise Tech,824
CUST-03530,Healthcare,654
CUST-03531,Healthcare,784
CUST-03532,Logistics & Fleet,565
CUST-03533,Healthcare,608
CUST-03534,Healthcare,749
CUST-03535,Manufacturing,738
CUST-03536,Manufacturing,749
CUST-03537,Healthcare,678
CUST-03538,Healthcare,637
CUST-03539,Logistics & Fleet,592
CUST-03540,Manufacturing,654
CUST-03541,Manufacturing,752
CUST-03542,Logistics & Fleet,765
CUST-03543,Manufacturing,729
CUST-03544,Healthcare,722
CUST-03545,IT & Enterprise Tech,820
CUST-03546,Manufacturing,801
CUST-03547,Manufacturing,771
CUST-03548,Construction,785
CUST-03549,Healthcare,732
CUST-03550,Construction,741
CUST-03551,Logistics & Fleet,659
CUST-03552,Manufacturing,734
CUST-03553,Construction,668
CUST-03554,Construction,790
CUST-03555,Manufacturing,750
CUST-03556,Construction,682
CUST-03557,Healthcare,755
CUST-03558,Construction,782
CUST-03559,Manufacturing,653
CUST-03560,Construction,693
CUST-03561,Healthcare,646
CUST-03562,Logistics & Fleet,707
CUST-03563,Manufacturing,796
CUST-03564,Healthcare,710
CUST-03565,Construction,747
CUST-03566,Logistics & Fleet,674
CUST-03567,Construction,765
CUST-03568,Logistics & Fleet,705
CUST-03569,Logistics & Fleet,759
CUST-03570,IT & Enterprise Tech,766
CUST-03571,Healthcare,641
CUST-03572,Construction,665
CUST-03573,Logistics & Fleet,683
CUST-03574,IT & Enterprise Tech,825
CUST-03575,IT & Enterprise Tech,798
CUST-03576,Healthcare,716
CUST-03577,Manufacturing,850
CUST-03578,Construction,624
CUST-03579,Logistics & Fleet,694
CUST-03580,Construction,786
CUST-03581,Construction,712
CUST-03582,Logistics & Fleet,654
CUST-03583,Healthcare,735
CUST-03584,IT & Enterprise Tech,850
CUST-03585,Healthcare,655
CUST-03586,Healthcare,662
CUST-03587,Construction,640
CUST-03588,Logistics & Fleet,682
CUST-03589,Manufacturing,780
CUST-03590,Manufacturing,811
CUST-03591,IT & Enterprise Tech,627
CUST-03592,Manufacturing,749
CUST-03593,Construction,760
CUST-03594,Construction,665
CUST-03595,Construction,758
CUST-03596,Construction,734
CUST-03597,Manufacturing,780
CUST-03598,Construction,565
CUST-03599,Healthcare,728
CUST-03600,Logistics & Fleet,762
CUST-03601,Manufacturing,778
CUST-03602,Construction,762
CUST-03603,Manufacturing,631
CUST-03604,Healthcare,802
CUST-03605,Manufacturing,758
CUST-03606,Manufacturing,711
CUST-03607,Logistics & Fleet,712
CUST-03608,Healthcare,824
CUST-03609,IT & Enterprise Tech,756
CUST-03610,IT & Enterprise Tech,720
CUST-03611,Construction,654
CUST-03612,Manufacturing,695
CUST-03613,Healthcare,654
CUST-03614,Logistics & Fleet,596
CUST-03615,Healthcare,724
CUST-03616,Manufacturing,596
CUST-03617,Construction,669
CUST-03618,Logistics & Fleet,689
CUST-03619,Logistics & Fleet,615
CUST-03620,Manufacturing,776
CUST-03621,Logistics & Fleet,702
CUST-03622,Manufacturing,560
CUST-03623,Manufacturing,764
CUST-03624,IT & Enterprise Tech,825
CUST-03625,Manufacturing,721
CUST-03626,Healthcare,750
CUST-03627,Manufacturing,731
CUST-03628,IT & Enterprise Tech,747
CUST-03629,Logistics & Fleet,674
CUST-03630,Construction,661
CUST-03631,Logistics & Fleet,641
CUST-03632,Manufacturing,717
CUST-03633,Construction,751
CUST-03634,Healthcare,751
CUST-03635,Manufacturing,682
CUST-03636,Construction,697
CUST-03637,IT & Enterprise Tech,697
CUST-03638,Manufacturing,677
CUST-03639,Healthcare,584
CUST-03640,Manufacturing,697
CUST-03641,Manufacturing,690
CUST-03642,IT & Enterprise Tech,706
CUST-03643,Construction,675
CUST-03644,Construction,728
CUST-03645,Logistics & Fleet,850
CUST-03646,Manufacturing,760
CUST-03647,Construction,679
CUST-03648,Healthcare,695
CUST-03649,Construction,702
CUST-03650,IT & Enterprise Tech,717
CUST-03651,Logistics & Fleet,709
CUST-03652,Healthcare,680
CUST-03653,Logistics & Fleet,677
CUST-03654,Manufacturing,751
CUST-03655,Manufacturing,692
CUST-03656,Manufacturing,747
CUST-03657,Healthcare,695
CUST-03658,Construction,592
CUST-03659,Construction,641
CUST-03660,IT & Enterprise Tech,605
CUST-03661,Construction,723
CUST-03662,Construction,599
CUST-03663,Manufacturing,677
CUST-03664,Manufacturing,686
CUST-03665,Construction,693
CUST-03666,Healthcare,767
CUST-03667,Logistics & Fleet,778
CUST-03668,Manufacturing,661
CUST-03669,Manufacturing,708
CUST-03670,Healthcare,682
CUST-03671,Manufacturing,737
CUST-03672,Manufacturing,704
CUST-03673,Logistics & Fleet,739
CUST-03674,Manufacturing,636
CUST-03675,Construction,724
CUST-03676,Healthcare,618
CUST-03677,Manufacturing,659
CUST-03678,Healthcare,716
CUST-03679,Logistics & Fleet,583
CUST-03680,Healthcare,567
CUST-03681,Logistics & Fleet,634
CUST-03682,Manufacturing,648
CUST-03683,Logistics & Fleet,655
CUST-03684,Manufacturing,675
CUST-03685,Logistics & Fleet,729
CUST-03686,Construction,837
CUST-03687,IT & Enterprise Tech,669
CUST-03688,Healthcare,734
CUST-03689,Manufacturing,790
CUST-03690,Manufacturing,779
CUST-03691,Logistics & Fleet,658
CUST-03692,Construction,766
CUST-03693,Logistics & Fleet,793
CUST-03694,Manufacturing,809
CUST-03695,Healthcare,811
CUST-03696,Manufacturing,638
CUST-03697,IT & Enterprise Tech,725
CUST-03698,Logistics & Fleet,665
CUST-03699,IT & Enterprise Tech,625
CUST-03700,Healthcare,741
CUST-03701,Construction,723
CUST-03702,Logistics & Fleet,721
CUST-03703,Healthcare,679
CUST-03704,Logistics & Fleet,850
CUST-03705,IT & Enterprise Tech,808
CUST-03706,IT & Enterprise Tech,682
CUST-03707,Logistics & Fleet,708
CUST-03708,Healthcare,742
CUST-03709,Healthcare,776
CUST-03710,IT & Enterprise Tech,741
CUST-03711,Manufacturing,717
CUST-03712,Logistics & Fleet,617
CUST-03713,Logistics & Fleet,837
CUST-03714,Construction,668
CUST-03715,IT & Enterprise Tech,778
CUST-03716,Healthcare,712
CUST-03717,Healthcare,791
CUST-03718,Manufacturing,625
CUST-03719,Healthcare,668
CUST-03720,Healthcare,700
CUST-03721,Healthcare,650
CUST-03722,Logistics & Fleet,675
CUST-03723,IT & Enterprise Tech,793
CUST-03724,Manufacturing,745
CUST-03725,Healthcare,804
CUST-03726,IT & Enterprise Tech,714
CUST-03727,Manufacturing,699
CUST-03728,Manufacturing,624
CUST-03729,Manufacturing,778
CUST-03730,Construction,699
CUST-03731,Manufacturing,722
CUST-03732,IT & Enterprise Tech,673
CUST-03733,Healthcare,850
CUST-03734,Construction,717
CUST-03735,Manufacturing,663
CUST-03736,Construction,634
CUST-03737,Logistics & Fleet,744
CUST-03738,Logistics & Fleet,661
CUST-03739,Logistics & Fleet,680
CUST-03740,Construction,610
CUST-03741,IT & Enterprise Tech,714
CUST-03742,Logistics & Fleet,713
CUST-03743,Logistics & Fleet,830
CUST-03744,Manufacturing,675
CUST-03745,Manufacturing,567
CUST-03746,Manufacturing,695
CUST-03747,Logistics & Fleet,794
CUST-03748,Healthcare,749
CUST-03749,Healthcare,780
CUST-03750,IT & Enterprise Tech,739
CUST-03751,IT & Enterprise Tech,681
CUST-03752,IT & Enterprise Tech,636
CUST-03753,Healthcare,646
CUST-03754,Logistics & Fleet,670
CUST-03755,Healthcare,751
CUST-03756,Manufacturing,704
CUST-03757,Manufacturing,593
CUST-03758,Healthcare,730
CUST-03759,Healthcare,789
CUST-03760,Logistics & Fleet,607
CUST-03761,Manufacturing,745
CUST-03762,Logistics & Fleet,572
CUST-03763,Construction,653
CUST-03764,Healthcare,626
CUST-03765,Construction,754
CUST-03766,Healthcare,818
CUST-03767,Construction,779
CUST-03768,Healthcare,776
CUST-03769,Manufacturing,649
CUST-03770,Manufacturing,747
CUST-03771,Construction,725
CUST-03772,IT & Enterprise Tech,633
CUST-03773,Healthcare,779
CUST-03774,Logistics & Fleet,738
CUST-03775,Logistics & Fleet,695
CUST-03776,IT & Enterprise Tech,763
CUST-03777,Logistics & Fleet,719
CUST-03778,Construction,788
CUST-03779,Logistics & Fleet,832
CUST-03780,IT & Enterprise Tech,691
CUST-03781,Healthcare,691
CUST-03782,Healthcare,678
CUST-03783,Manufacturing,711
CUST-03784,Logistics & Fleet,797
CUST-03785,Logistics & Fleet,641
CUST-03786,Manufacturing,620
CUST-03787,Construction,725
CUST-03788,Construction,707
CUST-03789,Manufacturing,722
CUST-03790,IT & Enterprise Tech,582
CUST-03791,Manufacturing,810
CUST-03792,Manufacturing,723
CUST-03793,Construction,850
CUST-03794,Logistics & Fleet,736
CUST-03795,Manufacturing,683
CUST-03796,Logistics & Fleet,726
CUST-03797,Construction,806
CUST-03798,Manufacturing,663
CUST-03799,Manufacturing,747
CUST-03800,Construction,738
CUST-03801,Healthcare,748
CUST-03802,IT & Enterprise Tech,650
CUST-03803,Logistics & Fleet,751
CUST-03804,IT & Enterprise Tech,746
CUST-03805,Healthcare,811
CUST-03806,IT & Enterprise Tech,825
CUST-03807,Healthcare,734
CUST-03808,Healthcare,724
CUST-03809,Manufacturing,647
CUST-03810,Manufacturing,697
CUST-03811,Logistics & Fleet,680
CUST-03812,Construction,773
CUST-03813,Manufacturing,729
CUST-03814,Construction,646
CUST-03815,Healthcare,655
CUST-03816,Construction,850
CUST-03817,Healthcare,682
CUST-03818,Logistics & Fleet,754
CUST-03819,Logistics & Fleet,711
CUST-03820,Construction,693
CUST-03821,Healthcare,786
CUST-03822,Healthcare,680
CUST-03823,Logistics & Fleet,690
CUST-03824,Healthcare,799
CUST-03825,Manufacturing,684
CUST-03826,Manufacturing,618
CUST-03827,Construction,636
CUST-03828,Construction,743
CUST-03829,Logistics & Fleet,664
CUST-03830,Manufacturing,783
CUST-03831,Healthcare,711
CUST-03832,Logistics & Fleet,759
CUST-03833,Logistics & Fleet,732
CUST-03834,Healthcare,778
CUST-03835,Construction,832
CUST-03836,Healthcare,746
CUST-03837,IT & Enterprise Tech,743
CUST-03838,Manufacturing,782
CUST-03839,IT & Enterprise Tech,673
CUST-03840,Logistics & Fleet,745
CUST-03841,Construction,650
CUST-03842,Manufacturing,660
CUST-03843,Construction,679
CUST-03844,Healthcare,792
CUST-03845,Manufacturing,700
CUST-03846,Logistics & Fleet,659
CUST-03847,IT & Enterprise Tech,759
CUST-03848,Construction,602
CUST-03849,Logistics & Fleet,588
CUST-03850,Manufacturing,693
CUST-03851,Healthcare,692
CUST-03852,Manufacturing,777
CUST-03853,Construction,788
CUST-03854,IT & Enterprise Tech,703
CUST-03855,Logistics & Fleet,696
CUST-03856,Manufacturing,659
CUST-03857,Healthcare,702
CUST-03858,Construction,550
CUST-03859,Healthcare,680
CUST-03860,Logistics & Fleet,704
CUST-03861,Logistics & Fleet,658
CUST-03862,Construction,668
CUST-03863,Healthcare,690
CUST-03864,Healthcare,709
CUST-03865,Manufacturing,766
CUST-03866,Healthcare,737
CUST-03867,Healthcare,767
CUST-03868,Logistics & Fleet,747
CUST-03869,Logistics & Fleet,717
CUST-03870,Manufacturing,850
CUST-03871,Healthcare,663
CUST-03872,Manufacturing,650
CUST-03873,Manufacturing,700
CUST-03874,Logistics & Fleet,706
CUST-03875,Manufacturing,718
CUST-03876,Healthcare,647
CUST-03877,Manufacturing,837
CUST-03878,IT & Enterprise Tech,687
CUST-03879,Construction,647
CUST-03880,Manufacturing,727
CUST-03881,Construction,781
CUST-03882,Logistics & Fleet,814
CUST-03883,IT & Enterprise Tech,554
CUST-03884,Manufacturing,759
CUST-03885,IT & Enterprise Tech,824
CUST-03886,IT & Enterprise Tech,671
CUST-03887,IT & Enterprise Tech,694
CUST-03888,Construction,648
CUST-03889,Construction,673
CUST-03890,Healthcare,640
CUST-03891,Logistics & Fleet,770
CUST-03892,Construction,703
CUST-03893,Logistics & Fleet,550
CUST-03894,Healthcare,670
CUST-03895,Logistics & Fleet,665
CUST-03896,Logistics & Fleet,765
CUST-03897,Manufacturing,705
CUST-03898,Logistics & Fleet,703
CUST-03899,Construction,751
CUST-03900,Logistics & Fleet,778
CUST-03901,Healthcare,727
CUST-03902,Healthcare,667
CUST-03903,IT & Enterprise Tech,612
CUST-03904,Healthcare,804
CUST-03905,Logistics & Fleet,850
CUST-03906,Construction,718
CUST-03907,Construction,730
CUST-03908,Healthcare,807
CUST-03909,Construction,598
CUST-03910,Healthcare,772
CUST-03911,Manufacturing,734
CUST-03912,Healthcare,660
CUST-03913,Manufacturing,676
CUST-03914,IT & Enterprise Tech,624
CUST-03915,IT & Enterprise Tech,783
CUST-03916,Healthcare,642
CUST-03917,Logistics & Fleet,736
CUST-03918,Healthcare,604
CUST-03919,Logistics & Fleet,800
CUST-03920,Logistics & Fleet,696
CUST-03921,IT & Enterprise Tech,779
CUST-03922,Healthcare,696
CUST-03923,Logistics & Fleet,670
CUST-03924,Healthcare,622
CUST-03925,IT & Enterprise Tech,778
CUST-03926,Manufacturing,686
CUST-03927,Construction,729
CUST-03928,Logistics & Fleet,663
CUST-03929,Logistics & Fleet,708
CUST-03930,Manufacturing,723
CUST-03931,IT & Enterprise Tech,595
CUST-03932,Manufacturing,665
CUST-03933,Construction,812
CUST-03934,Manufacturing,656
CUST-03935,Healthcare,768
CUST-03936,Construction,731
CUST-03937,Healthcare,743
CUST-03938,Manufacturing,751
CUST-03939,Manufacturing,711
CUST-03940,Healthcare,673
CUST-03941,Logistics & Fleet,661
CUST-03942,IT & Enterprise Tech,688
CUST-03943,Manufacturing,791
CUST-03944,Healthcare,621
CUST-03945,Manufacturing,689
CUST-03946,Manufacturing,611
CUST-03947,Logistics & Fleet,672
CUST-03948,Construction,701
CUST-03949,Manufacturing,800
CUST-03950,Manufacturing,807
CUST-03951,Manufacturing,593
CUST-03952,Logistics & Fleet,611
CUST-03953,IT & Enterprise Tech,699
CUST-03954,Manufacturing,759
CUST-03955,Manufacturing,605
CUST-03956,IT & Enterprise Tech,685
CUST-03957,IT & Enterprise Tech,777
CUST-03958,Healthcare,785
CUST-03959,Manufacturing,690
CUST-03960,Manufacturing,579
CUST-03961,Construction,778
CUST-03962,Healthcare,650
CUST-03963,Manufacturing,744
CUST-03964,Construction,651
CUST-03965,Manufacturing,716
CUST-03966,Logistics & Fleet,730
CUST-03967,Healthcare,793
CUST-03968,Manufacturing,618
CUST-03969,Construction,652
CUST-03970,Healthcare,814
CUST-03971,IT & Enterprise Tech,725
CUST-03972,Construction,654
CUST-03973,Healthcare,756
CUST-03974,Logistics & Fleet,645
CUST-03975,Healthcare,722
CUST-03976,IT & Enterprise Tech,665
CUST-03977,Healthcare,790
CUST-03978,Construction,654
CUST-03979,Manufacturing,550
CUST-03980,Healthcare,680
CUST-03981,Logistics & Fleet,666
CUST-03982,Logistics & Fleet,694
CUST-03983,Manufacturing,746
CUST-03984,Manufacturing,633
CUST-03985,Logistics & Fleet,659
CUST-03986,IT & Enterprise Tech,709
CUST-03987,Manufacturing,667
CUST-03988,Construction,714
CUST-03989,Healthcare,744
CUST-03990,IT & Enterprise Tech,710
CUST-03991,Manufacturing,781
CUST-03992,Manufacturing,648
CUST-03993,Logistics & Fleet,672
CUST-03994,Manufacturing,807
CUST-03995,Construction,662
CUST-03996,Healthcare,850
CUST-03997,Healthcare,772
CUST-03998,Healthcare,656
CUST-03999,Construction,748
CUST-04000,Manufacturing,729
CUST-04001,Construction,615
CUST-04002,Logistics & Fleet,810
CUST-04003,Logistics & Fleet,763
CUST-04004,Manufacturing,805
CUST-04005,Manufacturing,778
CUST-04006,Healthcare,732
CUST-04007,Healthcare,780
CUST-04008,Healthcare,623
CUST-04009,Logistics & Fleet,838
CUST-04010,Manufacturing,758
CUST-04011,Manufacturing,583
CUST-04012,Healthcare,612
CUST-04013,Logistics & Fleet,728
CUST-04014,Manufacturing,652
CUST-04015,Construction,743
CUST-04016,Healthcare,645
CUST-04017,IT & Enterprise Tech,627
CUST-04018,IT & Enterprise Tech,674
CUST-04019,Healthcare,850
CUST-04020,Manufacturing,638
CUST-04021,Healthcare,791
CUST-04022,Manufacturing,660
CUST-04023,Logistics & Fleet,704
CUST-04024,Logistics & Fleet,718
CUST-04025,Logistics & Fleet,705
CUST-04026,Logistics & Fleet,713
CUST-04027,Healthcare,731
CUST-04028,Manufacturing,612
CUST-04029,Logistics & Fleet,701
CUST-04030,Healthcare,706
CUST-04031,Logistics & Fleet,746
CUST-04032,Healthcare,691
CUST-04033,Manufacturing,744
CUST-04034,IT & Enterprise Tech,667
CUST-04035,Manufacturing,674
CUST-04036,IT & Enterprise Tech,730
CUST-04037,IT & Enterprise Tech,643
CUST-04038,Logistics & Fleet,673
CUST-04039,Logistics & Fleet,677
CUST-04040,Construction,681
CUST-04041,IT & Enterprise Tech,713
CUST-04042,Healthcare,652
CUST-04043,Construction,750
CUST-04044,Construction,692
CUST-04045,Healthcare,736
CUST-04046,Healthcare,630
CUST-04047,Healthcare,550
CUST-04048,Construction,771
CUST-04049,IT & Enterprise Tech,723
CUST-04050,Manufacturing,745
CUST-04051,IT & Enterprise Tech,795
CUST-04052,Logistics & Fleet,648
CUST-04053,Logistics & Fleet,592
CUST-04054,Construction,773
CUST-04055,Logistics & Fleet,752
CUST-04056,Manufacturing,781
CUST-04057,Logistics & Fleet,817
CUST-04058,Manufacturing,633
CUST-04059,IT & Enterprise Tech,770
CUST-04060,IT & Enterprise Tech,693
CUST-04061,Healthcare,772
CUST-04062,Manufacturing,829
CUST-04063,Logistics & Fleet,711
CUST-04064,Healthcare,661
CUST-04065,IT & Enterprise Tech,621
CUST-04066,Manufacturing,563
CUST-04067,Manufacturing,804
CUST-04068,IT & Enterprise Tech,808
CUST-04069,Logistics & Fleet,775
CUST-04070,Logistics & Fleet,690
CUST-04071,Healthcare,761
CUST-04072,Logistics & Fleet,729
CUST-04073,Construction,634
CUST-04074,Construction,784
CUST-04075,Logistics & Fleet,743
CUST-04076,Construction,757
CUST-04077,Healthcare,731
CUST-04078,Healthcare,718
CUST-04079,Logistics & Fleet,732
CUST-04080,Manufacturing,691
CUST-04081,Logistics & Fleet,749
CUST-04082,Manufacturing,836
CUST-04083,Construction,740
CUST-04084,Logistics & Fleet,782
CUST-04085,Manufacturing,633
CUST-04086,Manufacturing,762
CUST-04087,Manufacturing,743
CUST-04088,Construction,779
CUST-04089,Logistics & Fleet,682
CUST-04090,Manufacturing,774
CUST-04091,Logistics & Fleet,663
CUST-04092,Healthcare,784
CUST-04093,Construction,788
CUST-04094,IT & Enterprise Tech,638
CUST-04095,Healthcare,733
CUST-04096,Construction,695
CUST-04097,Manufacturing,741
CUST-04098,Manufacturing,712
CUST-04099,Healthcare,695
CUST-04100,Manufacturing,672
CUST-04101,Construction,803
CUST-04102,Healthcare,661
CUST-04103,Construction,674
CUST-04104,Manufacturing,628
CUST-04105,Healthcare,765
CUST-04106,Logistics & Fleet,777
CUST-04107,IT & Enterprise Tech,735
CUST-04108,Manufacturing,659
CUST-04109,IT & Enterprise Tech,599
CUST-04110,Construction,746
CUST-04111,Construction,768
CUST-04112,Construction,676
CUST-04113,Manufacturing,714
CUST-04114,Manufacturing,607
CUST-04115,Construction,658
CUST-04116,Healthcare,735
CUST-04117,IT & Enterprise Tech,703
CUST-04118,Healthcare,722
CUST-04119,Manufacturing,784
CUST-04120,Logistics & Fleet,629
CUST-04121,Healthcare,723
CUST-04122,Construction,665
CUST-04123,Logistics & Fleet,698
CUST-04124,IT & Enterprise Tech,728
CUST-04125,Logistics & Fleet,627
CUST-04126,Logistics & Fleet,667
CUST-04127,Logistics & Fleet,683
CUST-04128,IT & Enterprise Tech,735
CUST-04129,Healthcare,781
CUST-04130,Manufacturing,601
CUST-04131,Healthcare,666
CUST-04132,Manufacturing,700
CUST-04133,Logistics & Fleet,700
CUST-04134,Construction,737
CUST-04135,Construction,629
CUST-04136,Manufacturing,696
CUST-04137,Logistics & Fleet,683
CUST-04138,Healthcare,756
CUST-04139,Logistics & Fleet,714
CUST-04140,Construction,681
CUST-04141,Healthcare,789
CUST-04142,Manufacturing,675
CUST-04143,Manufacturing,658
CUST-04144,Logistics & Fleet,748
CUST-04145,IT & Enterprise Tech,679
CUST-04146,Construction,714
CUST-04147,Manufacturing,822
CUST-04148,Healthcare,678
CUST-04149,Logistics & Fleet,647
CUST-04150,Logistics & Fleet,696
CUST-04151,Manufacturing,690
CUST-04152,Manufacturing,759
CUST-04153,Logistics & Fleet,621
CUST-04154,Healthcare,850
CUST-04155,Healthcare,663
CUST-04156,Manufacturing,744
CUST-04157,Construction,770
CUST-04158,IT & Enterprise Tech,722
CUST-04159,IT & Enterprise Tech,750
CUST-04160,Construction,714
CUST-04161,Construction,751
CUST-04162,Manufacturing,682
CUST-04163,Construction,667
CUST-04164,Healthcare,594
CUST-04165,Construction,738
CUST-04166,Healthcare,687
CUST-04167,Manufacturing,734
CUST-04168,Manufacturing,689
CUST-04169,Healthcare,790
CUST-04170,Manufacturing,699
CUST-04171,Manufacturing,669
CUST-04172,IT & Enterprise Tech,684
CUST-04173,Healthcare,742
CUST-04174,Construction,850
CUST-04175,IT & Enterprise Tech,799
CUST-04176,IT & Enterprise Tech,631
CUST-04177,Construction,725
CUST-04178,Logistics & Fleet,659
CUST-04179,Healthcare,684
CUST-04180,Healthcare,690
CUST-04181,Healthcare,704
CUST-04182,Logistics & Fleet,767
CUST-04183,Logistics & Fleet,692
CUST-04184,Healthcare,720
CUST-04185,Manufacturing,709
CUST-04186,Construction,664
CUST-04187,Manufacturing,674
CUST-04188,Construction,670
CUST-04189,Logistics & Fleet,753
CUST-04190,Logistics & Fleet,685
CUST-04191,Logistics & Fleet,824
CUST-04192,IT & Enterprise Tech,659
CUST-04193,Construction,658
CUST-04194,Logistics & Fleet,640
CUST-04195,Construction,703
CUST-04196,Manufacturing,674
CUST-04197,Manufacturing,687
CUST-04198,Healthcare,776
CUST-04199,Healthcare,699
CUST-04200,Construction,685
CUST-04201,Logistics & Fleet,728
CUST-04202,Manufacturing,722
CUST-04203,Manufacturing,759
CUST-04204,IT & Enterprise Tech,764
CUST-04205,Manufacturing,739
CUST-04206,Construction,770
CUST-04207,Construction,665
CUST-04208,Construction,702
CUST-04209,Manufacturing,718
CUST-04210,Manufacturing,715
CUST-04211,Manufacturing,850
CUST-04212,Construction,781
CUST-04213,Construction,778
CUST-04214,Manufacturing,691
CUST-04215,Construction,705
CUST-04216,Logistics & Fleet,759
CUST-04217,Manufacturing,807
CUST-04218,Construction,654
